网址,与用户建立连接所使用的加密算法,有效期,证书签名算法,颁发者完整名称,被颁发人完整名称,证书持有者公钥算法,证书持有者可选名称
https://sph.hku.hk/ghd/en/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",??2018?年?1?月?10?日 8:00:00 2020?年?10?月?1?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US","CN = *.hku.hk
OU = Information Technology Services
O = The University of Hong Kong
L = Hong Kong
C = HK", RSA 加密,"DNS Name=*.hku.hk
DNS Name=hku.hk
"
https://www.msc-cs.hku.hk/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-384 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2019?年?1?月?2?日 8:00:00 ?2021?年?1?月?1?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US",CN = *.msc-cs.hku.hk, RSA 加密,DNS Name=*.msc-cs.hku.hk
https://sea.hkuspace.hku.hk/chs/,"The connection to this site uses TLS 1.2 (a strong protocol), RSA (an obsolete key exchange), and AES_128_CBC with HMAC-SHA1 (an obsolete cipher).",?2019?年?5?月?30?日 14:48:15 ?2021?年?7?月?21?日 14:53:38,sha256RSA,"CN = Go Daddy Secure Certificate Authority - G2
OU = http://certs.godaddy.com/repository/
O = GoDaddy.com, Inc.
L = Scottsdale
S = Arizona
C = US","CN = *.hkuspace.hku.hk
OU = Domain Control Validated", RSA 加密,"DNS Name=*.hkuspace.hku.hk
DNS Name=hkuspace.hku.hk
"
https://kendohku.wordpress.com/,"The connection to this site is encrypted and authenticated using TLS 1.2 (a strong protocol), ECDHE_RSA with X25519 (a strong key exchange), and CHACHA20_POLY1305 (a strong cipher).",?2018?年?9?月?6?日 8:00:00 ?2020?年?9?月?6?日 7:59:59,sha256RSA,"CN = COMODO RSA Domain Validation Secure Server CA
O = COMODO CA Limited
L = Salford
S = Greater Manchester
C = GB","CN = *.wordpress.com
OU = EssentialSSL Wildcard
OU = Domain Control Validated", RSA 加密,"DNS Name=*.wordpress.com
DNS Name=wordpress.com
"
https://www.ecom-icom.hku.hk/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-384 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2018?年?12?月?28?日 8:00:00 ?2020?年?12?月?27?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US",CN = *.ecom-icom.hku.hk, RSA 加密,DNS Name=*.ecom-icom.hku.hk
https://basc.hku.hk/design/,"The connection to this site is encrypted and authenticated using TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_GCM (a strong cipher).",?2019?年?8?月?23?日 7:08:02 ?2019?年?11?月?21?日 7:08:02,sha256RSA,"CN = Let's Encrypt Authority X3
O = Let's Encrypt
C = US",CN = www.basc.hku.hk, RSA 加密,"DNS Name=basc.hku.hk
DNS Name=www.basc.hku.hk
"
https://lib.hku.hk/fac_grad/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2017?年?12?月?7?日 8:00:00 ?2020?年?2?月?5?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US",CN = lib.hku.hk, RSA 加密,DNS Name=lib.hku.hk
http://www.feo.hku.hk/finance/,,,,,,,
https://lib.hku.hk/database/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2017?年?12?月?7?日 8:00:00 ?2020?年?2?月?5?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US",CN = lib.hku.hk, RSA 加密,DNS Name=lib.hku.hk
https://lib.hku.hk/fpslib/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2017?年?12?月?7?日 8:00:00 ?2020?年?2?月?5?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US",CN = lib.hku.hk, RSA 加密,DNS Name=lib.hku.hk
https://lib.hku.hk/denlib/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2017?年?12?月?7?日 8:00:00 ?2020?年?2?月?5?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US",CN = lib.hku.hk, RSA 加密,"DNS Name=lib.hku.hk
"
https://lib.hku.hk/level3/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2017?年?12?月?7?日 8:00:00 ?2020?年?2?月?5?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US",CN = lib.hku.hk, RSA 加密,DNS Name=lib.hku.hk
https://lib.hku.hk/edulib/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2017?年?12?月?7?日 8:00:00 ?2020?年?2?月?5?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US",CN = lib.hku.hk, RSA 加密,"DNS Name=lib.hku.hk
"
https://lib.hku.hk/muslib/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2017?年?12?月?7?日 8:00:00 ?2020?年?2?月?5?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US",CN = lib.hku.hk, RSA 加密,DNS Name=lib.hku.hk
https://lib.hku.hk/mediaservices/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2017?年?12?月?7?日 8:00:00 ?2020?年?2?月?5?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US",CN = lib.hku.hk, RSA 加密,DNS Name=lib.hku.hk
https://lib.hku.hk/copyright/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2017?年?12?月?7?日 8:00:00 ?2020?年?2?月?5?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US",CN = lib.hku.hk, RSA 加密,DNS Name=lib.hku.hk
https://www.dreamcatchers.hku.hk/,"The connection to this site is encrypted and authenticated using TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_GCM (a strong cipher).",?2019?年?10?月?9?日 7:15:54 ?2020?年?1?月?7?日 7:15:54,sha256RSA,"CN = Let's Encrypt Authority X3
O = Let's Encrypt
C = US",CN = www.dreamcatchers.hku.hk, RSA 加密,"DNS Name=www.dreamcatchers.hku.hk
"
https://www.hiebs.hku.hk/,"The connection to this site is encrypted and authenticated using TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_128_GCM (a strong cipher).",?2019?年?10?月?9?日 14:52:19 ?2020?年?1?月?7?日 14:52:19,sha256RSA,"CN = Let's Encrypt Authority X3
O = Let's Encrypt
C = US",CN = www.hiebs.hku.hk, RSA 加密,"DNS Name=wangyujian.hku.hk
DNS Name=www.hiebs.hku.hk
"
https://www.hku.hk/staff/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2018?年?1?月?10?日 8:00:00 ?2020?年?10?月?1?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US","CN = *.hku.hk
OU = Information Technology Services
O = The University of Hong Kong
L = Hong Kong
C = HK", RSA 加密,"DNS Name=*.hku.hk
DNS Name=hku.hk
"
https://tlem.hku.hk/,"The connection to this site is encrypted and authenticated using TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_GCM (a strong cipher).",?2019?年?9?月?24?日 9:20:46 ?2019?年?12?月?23?日 9:20:46,sha256RSA,"CN = Let's Encrypt Authority X3
O = Let's Encrypt
C = US",CN = tlem.hku.hk, RSA 加密,DNS Name=tlem.hku.hk
https://www.its.hku.hk/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2018?年?5?月?23?日 8:00:00 ?2020?年?8?月?21?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US",CN = www.its.hku.hk, RSA 加密,DNS Name=www.its.hku.hk
https://www.hku.hk/hkumedia/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2018?年?1?月?10?日 8:00:00 ?2020?年?10?月?1?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US","CN = *.hku.hk
OU = Information Technology Services
O = The University of Hong Kong
L = Hong Kong
C = HK", RSA 加密,"DNS Name=*.hku.hk
DNS Name=hku.hk
"
https://www.hku.hk/faculties/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2018?年?1?月?10?日 8:00:00 ?2020?年?10?月?1?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US","CN = *.hku.hk
OU = Information Technology Services
O = The University of Hong Kong
L = Hong Kong
C = HK", RSA 加密,"DNS Name=*.hku.hk
DNS Name=hku.hk
"
https://www.hku.hk/contact/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2018?年?1?月?10?日 8:00:00 ?2020?年?10?月?1?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US","CN = *.hku.hk
OU = Information Technology Services
O = The University of Hong Kong
L = Hong Kong
C = HK", RSA 加密,"DNS Name=*.hku.hk
DNS Name=hku.hk
"
https://www.history.hku.hk/,"The connection to this site is encrypted and authenticated using TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_GCM (a strong cipher).",?2019?年?9?月?5?日 7:41:29 ?2019?年?12?月?4?日 7:41:29,sha256RSA,"CN = Let's Encrypt Authority X3
O = Let's Encrypt
C = US",CN = www.history.hku.hk, RSA 加密,DNS Name=www.history.hku.hk
https://www.physics.hku.hk/,"The connection to this site is encrypted and authenticated using TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_128_GCM (a strong cipher).",?2019?年?9?月?1?日 0:00:48 ?2019?年?11?月?30?日 0:00:48,sha256RSA,"CN = Let's Encrypt Authority X3
O = Let's Encrypt
C = US",CN = www.physics.hku.hk, RSA 加密,"DNS Name=bohr.physics.hku.hk
DNS Name=www.physics.hku.hk
"
https://www.complit.hku.hk/,"The connection to this site is encrypted and authenticated using TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_GCM (a strong cipher).",?2019?年?10?月?1?日 7:20:42 ?2019?年?12?月?30?日 7:20:42,sha256RSA,"CN = Let's Encrypt Authority X3
O = Let's Encrypt
C = US",CN = www.complit.hku.hk, RSA 加密,DNS Name=www.complit.hku.hk
http://www.cmp.hku.hk/,,,,,,,
http://www.newcollege.hku.hk/,,,,,,,
http://hub.hku.hk/,,,,,,,
https://www.biosch.hku.hk/,"The connection to this site is encrypted and authenticated using TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_GCM (a strong cipher).",?2019?年?9?月?2?日 8:01:59 ?2019?年?12?月?1?日 8:01:59,sha256RSA,"CN = Let's Encrypt Authority X3
O = Let's Encrypt
C = US",CN = www.biosch.hku.hk, RSA 加密,DNS Name=www.biosch.hku.hk
https://www.acrc.hku.hk/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2018?年?8?月?29?日 8:00:00 ?2020?年?8?月?28?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US",CN = www.acrc.hku.hk, RSA 加密,DNS Name=www.acrc.hku.hk
http://ageing.hku.hk/,,,,,,,
http://www.civil.hku.hk/,,,,,,,
http://www.uhs.hku.hk/index.php,,,,,,,
http://www.ssrc.hku.hk/,,,,,,,
http://www.sklpb.hku.hk/,,,,,,,
https://www.lsr.hku.hk/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2019?年?2?月?20?日 8:00:00 ?2021?年?2?月?19?日 20:00:00,sha256RSA,"CN = GeoTrust RSA CA 2018
OU = www.digicert.com
O = DigiCert Inc
C = US",CN = www.lsr.hku.hk, RSA 加密,"DNS Name=www.lsr.hku.hk
"
https://www.ust.hk/senior-adm,"The connection to this site is encrypted and authenticated using TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_128_GCM (a strong cipher).",?2018?年?5?月?17?日 8:00:00 ?2020?年?5?月?17?日 7:59:59,sha256RSA,"CN = COMODO RSA Domain Validation Secure Server CA
O = COMODO CA Limited
L = Salford
S = Greater Manchester
C = GB","CN = www.ust.hk
OU = PositiveSSL
OU = Domain Control Validated", RSA 加密,"DNS Name=www.ust.hk
DNS Name=ust.hk
"
http://www.rmbi.ust.hk/web/eng/index.php,,,,,,,
http://www.rmbi.ust.hk/web/eng/index.php,,,,,,,
https://huma.ust.hk/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-384 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2018?年?12?月?18?日 8:00:00 ?2020?年?12?月?18?日 7:59:59,sha256RSA,"CN = COMODO RSA Domain Validation Secure Server CA
O = COMODO CA Limited
L = Salford
S = Greater Manchester
C = GB","CN = huma.ust.hk
OU = PositiveSSL
OU = Domain Control Validated", RSA 加密,"DNS Name=huma.ust.hk
DNS Name=www.huma.ust.hk
"
https://www.bri.ust.hk/,"The connection to this site is encrypted and authenticated using TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_128_GCM (a strong cipher).",?2018?年?9?月?21?日 8:00:00 ?2020?年?9?月?21?日 7:59:59,sha256RSA,"CN = COMODO RSA Domain Validation Secure Server CA
O = COMODO CA Limited
L = Salford
S = Greater Manchester
C = GB","CN = www.bri.ust.hk
OU = PositiveSSL
OU = Domain Control Validated", RSA 加密,"DNS Name=www.bri.ust.hk
DNS Name=bri.ust.hk
"
https://25a.ust.hk/eng/index.php,"The connection to this site is encrypted and authenticated using TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_128_GCM (a strong cipher).",?2018?年?7?月?30?日 8:00:00 ?2020?年?7?月?30?日 7:59:59,sha256RSA,"CN = COMODO RSA Domain Validation Secure Server CA
O = COMODO CA Limited
L = Salford
S = Greater Manchester
C = GB","CN = 25a.ust.hk
OU = PositiveSSL
OU = Domain Control Validated", RSA 加密,"DNS Name=25a.ust.hk
DNS Name=www.25a.ust.hk
"
https://www.ust.hk/media/,"The connection to this site is encrypted and authenticated using TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_128_GCM (a strong cipher).",?2018?年?5?月?17?日 8:00:00 ?2020?年?5?月?17?日 7:59:59,sha256RSA,"CN = COMODO RSA Domain Validation Secure Server CA
O = COMODO CA Limited
L = Salford
S = Greater Manchester
C = GB","CN = www.ust.hk
OU = PositiveSSL
OU = Domain Control Validated", RSA 加密,"DNS Name=www.ust.hk
DNS Name=ust.hk
"
http://praise.ust.hk/,,,,,,,
https://www.ust.hk/research/,"The connection to this site is encrypted and authenticated using TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_128_GCM (a strong cipher).",?2018?年?5?月?17?日 8:00:00 ?2020?年?5?月?17?日 7:59:59,sha256RSA,"CN = COMODO RSA Domain Validation Secure Server CA
O = COMODO CA Limited
L = Salford
S = Greater Manchester
C = GB","CN = www.ust.hk
OU = PositiveSSL
OU = Domain Control Validated", RSA 加密,"DNS Name=www.ust.hk
DNS Name=ust.hk
"
http://hkustemba.ust.hk/,,,,,,,
https://www.facebook.com/hkustuwrobot/,"The connection to this site is encrypted and authenticated using TLS 1.2 (a strong protocol), ECDHE_ECDSA with P-256 (a strong key exchange), and AES_128_GCM (a strong cipher).",?2019?年?9?月?22?日 8:00:00 ?2019?年?12?月?20?日 20:00:00,sha256RSA,"CN = DigiCert SHA2 High Assurance Server CA
OU = www.digicert.com
O = DigiCert Inc
C = US","CN = *.facebook.com
O = Facebook, Inc.
L = Menlo Park
S = California
C = US", RSA 加密,"DNS Name=*.fb.com
DNS Name=*.messenger.com
DNS Name=fb.com
DNS Name=*.m.facebook.com
DNS Name=*.fbsbx.com
DNS Name=*.facebook.net
DNS Name=*.fbcdn.net
DNS Name=*.facebook.com
DNS Name=messenger.com
DNS Name=*.xz.fbcdn.net
DNS Name=*.xx.fbcdn.net
DNS Name=facebook.com
DNS Name=*.xy.fbcdn.net
"
http://hkustemba.ust.hk/,,,,,,,
https://www.ust.hk/research/,"The connection to this site is encrypted and authenticated using TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_128_GCM (a strong cipher).",?2018?年?5?月?17?日 8:00:00 ?2020?年?5?月?17?日 7:59:59,sha256RSA,"CN = COMODO RSA Domain Validation Secure Server CA
O = COMODO CA Limited
L = Salford
S = Greater Manchester
C = GB","CN = www.ust.hk
OU = PositiveSSL
OU = Domain Control Validated", RSA 加密,"DNS Name=www.ust.hk
DNS Name=ust.hk
"
https://www.facebook.com/hkustuwrobot/,"The connection to this site is encrypted and authenticated using TLS 1.2 (a strong protocol), ECDHE_ECDSA with P-256 (a strong key exchange), and AES_128_GCM (a strong cipher).",?2019?年?9?月?22?日 8:00:00 ?2019?年?12?月?20?日 20:00:00,sha256RSA,"CN = DigiCert SHA2 High Assurance Server CA
OU = www.digicert.com
O = DigiCert Inc
C = US","CN = *.facebook.com
O = Facebook, Inc.
L = Menlo Park
S = California
C = US", RSA 加密,"DNS Name=*.fb.com
DNS Name=*.messenger.com
DNS Name=fb.com
DNS Name=*.m.facebook.com
DNS Name=*.fbsbx.com
DNS Name=*.facebook.net
DNS Name=*.fbcdn.net
DNS Name=*.facebook.com
DNS Name=messenger.com
DNS Name=*.xz.fbcdn.net
DNS Name=*.xx.fbcdn.net
DNS Name=facebook.com
DNS Name=*.xy.fbcdn.net
"
https://www.ust.hk/,"The connection to this site is encrypted and authenticated using TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_128_GCM (a strong cipher).",?2018?年?5?月?17?日 8:00:00 ?2020?年?5?月?17?日 7:59:59,sha256RSA,"CN = COMODO RSA Domain Validation Secure Server CA
O = COMODO CA Limited
L = Salford
S = Greater Manchester
C = GB","CN = www.ust.hk
OU = PositiveSSL
OU = Domain Control Validated", RSA 加密,"DNS Name=www.ust.hk
DNS Name=ust.hk
"
https://pvs0081.ust.hk/,"The connection to this site is encrypted and authenticated using TLS 1.2 (a strong protocol), ECDHE_RSA with P-256 (a strong key exchange), and AES_128_GCM (a strong cipher).",?2019?年?9?月?29?日 3:04:30,sha256RSA,"CN = Let's Encrypt Authority X3
O = Let's Encrypt
C = US",CN = www.liaoqinghai.com, RSA 加密,"DNS Name=doc.ram-lab.com
DNS Name=git.ram-lab.com
DNS Name=hyye.ram-lab.com
DNS Name=i.ram-lab.com
DNS Name=icvs2017.ram-lab.com
DNS Name=ldap.ram-lab.com
DNS Name=lisee.io
DNS Name=lujia.ram-lab.com
DNS Name=pm.ram-lab.com
DNS Name=pvs0081.ust.hk
DNS Name=qinghai.ram-lab.com
DNS Name=ram-lab.com
DNS Name=ram-lab.net
DNS Name=tailei.ram-lab.com
DNS Name=talentomorrow.com
DNS Name=unity-drive.com
DNS Name=www.liaoqinghai.com
DNS Name=www.lisee.io
DNS Name=www.ram-lab.com
DNS Name=www.ram-lab.net
DNS Name=www.talentomorrow.com
DNS Name=www.unity-drive.com
DNS Name=www.yq-navi.com
DNS Name=yq-navi.com
DNS Name=yunpeng.ram-lab.com
DNS Name=yuying.ram-lab.com
"
http://emba.ust.hk/,,,,,,,
http://www.nami.org.hk/en/home/index.php,,,,,,,
http://ei.ust.hk/cgi-bin/ei/eng/index.php,,,,,,,
http://usthing.ust.hk/,,,,,,,
https://alum.ust.hk/,"The connection to this site uses TLS 1.0 (an obsolete protocol), RSA (an obsolete key exchange), and AES_128_CBC with HMAC-SHA1 (an obsolete cipher).",?2018?年?8?月?23?日 8:00:00,sha256RSA,"CN = COMODO RSA Domain Validation Secure Server CA
O = COMODO CA Limited
L = Salford
S = Greater Manchester
C = GB","CN = alum.ust.hk
OU = PositiveSSL
OU = Domain Control Validated", RSA 加密,"DNS Name=alum.ust.hk
DNS Name=www.alum.ust.hk
"
https://sosc.ust.hk/,"The connection to this site uses TLS 1.2 (a strong protocol), ECDHE_RSA with P-384 (a strong key exchange), and AES_256_CBC with HMAC-SHA1 (an obsolete cipher).",?2018?年?12?月?18?日 8:00:00 ?2020?年?12?月?18?日 7:59:59,sha256RSA,"CN = COMODO RSA Domain Validation Secure Server CA
O = COMODO CA Limited
L = Salford
S = Greater Manchester
C = GB","CN = sosc.ust.hk
OU = PositiveSSL
OU = Domain Control Validated", RSA 加密,"DNS Name=sosc.ust.hk
DNS Name=www.sosc.ust.hk
"
